,pressure,wavenumber,opd,w0,g0
558,25,5263.1578947368425,0.0,0.0,0.0
559,25,5555.555555555556,0.0,0.0,0.0
560,25,5882.352941176471,0.0,0.0,0.0
561,25,6250.0,0.0,0.0,0.0
562,25,6666.666666666667,0.0,0.0,0.0
563,25,7142.857142857143,0.0,0.0,0.0
564,25,7692.307692307692,0.0,0.0,0.0
565,25,8333.333333333334,0.0,0.0,0.0
566,25,9090.90909090909,0.0,0.0,0.0
567,25,10000.0,0.0,0.0,0.0
568,25,11111.111111111111,0.0,0.0,0.0
569,25,12500.0,0.0,0.0,0.0
570,25,14285.714285714286,0.0,0.0,0.0
571,25,16666.666666666668,0.0,0.0,0.0
572,25,20000.0,0.0,0.0,0.0
573,25,25000.0,0.0,0.0,0.0
574,25,33333.333333333336,0.0,0.0,0.0
575,26,4000.0,0.0,0.0,0.0
576,26,4166.666666666667,0.0,0.0,0.0
577,26,4347.826086956522,0.0,0.0,0.0
578,26,4545.454545454545,0.0,0.0,0.0
579,26,4761.9047619047615,0.0,0.0,0.0
580,26,5000.0,0.0,0.0,0.0
581,26,5263.1578947368425,0.0,0.0,0.0
582,26,5555.555555555556,0.0,0.0,0.0
583,26,5882.352941176471,0.0,0.0,0.0
584,26,6250.0,0.0,0.0,0.0
585,26,6666.666666666667,0.0,0.0,0.0
586,26,7142.857142857143,0.0,0.0,0.0
587,26,7692.307692307692,0.0,0.0,0.0
588,26,8333.333333333334,0.0,0.0,0.0
589,26,9090.90909090909,0.0,0.0,0.0
590,26,10000.0,0.0,0.0,0.0
591,26,11111.111111111111,0.0,0.0,0.0
592,26,12500.0,0.0,0.0,0.0
593,26,14285.714285714286,0.0,0.0,0.0
594,26,16666.666666666668,0.0,0.0,0.0
595,26,20000.0,0.0,0.0,0.0
596,26,25000.0,0.0,0.0,0.0
